Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Venezuela, RB",VEN,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.3,15.7,20.2,21.8,20.2,21.9,18.3,19.3,24.9,32.8,31.9,37.8,43.8,36.9,37.2,45,47.5,51.8,48.9,45.1,47.8,53.8,,61.9,,56.3,,,
"Venezuela, RB",VEN,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,29,37.2,40.3,,40.4,33.3,35.2,46,61,59.7,68.8,82.2,69.2,70.2,85,90.2,98.5,92.6,84.8,90.4,101.5,,,,,,,
"Venezuela, RB",VEN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,2.2,2.9,3,,3.2,3.1,3.2,3.5,4.3,3.9,6.7,5.3,4.6,4.2,4.9,4.9,5.2,5.3,5.4,5.5,6.3,,,,,,,
"Venezuela, RB",VEN,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,,102000,,1000,,,45000,230,2100,32000,
"Venezuela, RB",VEN,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,2,,,,,,,,,,,,
"Venezuela, RB",VEN,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,37.87878788,43.57142857,48.99328859,51.07296137,56.81818182,50.84745763,33.33333333,34.63917526,33.66174056,31.06457243,36.65158371,25.6515775,30.77689243,29.95169082,54.40729483,54.73684211,55.91939547,49.58283671,35.70552147,43.17425083,44.12811388,44.27083333,36.36363636,45.17684887,53.64689843,55.02268308,60.42378674,46.77284158,54.49612403,47.97687861,39.86804901,49.35794543,47.32824427,41.63522013,48.83268482,51.91693291,53.14878893,51.201373,50.78895464,50.82304527,51.39146568,45.65083282,46.73311185,46.40346133,45.95931831,37.50815395,38.08373591,,,
"Venezuela, RB",VEN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,42.87878788,37.92857143,36.51006711,32.96137339,33.08441558,35.08474576,35.61728395,41.58762887,47.04433498,46.26527051,42.91101056,51.00137174,46.47410359,45.90338164,34.46808511,34.27631579,34.73551637,34.7556615,50.73619632,44.72807991,40.74733096,46.18055556,51.92465192,41.39871383,40.14996592,37.84834738,34.58646617,31.34953898,26.04651163,31.70933113,36.56927427,32.10272873,34.46019629,40,35.11673152,32.42811502,30.17301038,37.75743707,37.91913215,36.83127572,35.12677798,39.79025293,38.75968992,42.94213088,38.81253436,46.9667319,47.34299517,,,
"Venezuela, RB",VEN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,132000000,140000000,149000000,233000000,308000000,354000000,324000000,485000000,609000000,573000000,663000000,729000000,1004000000,1035000000,658000000,760000000,794000000,839000000,815000000,901000000,1124000000,1152000000,1221000000,1244000000,1467000000,1543000000,1463000000,1193000000,1290000000,1211000000,1061000000,1246000000,917000000,795000000,1028000000,1252000000,1445000000,1748000000,2028000000,1944000000,1617000000,1621000000,1806000000,1849000000,1819000000,1533000000,1242000000,,,
"Venezuela, RB",VEN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,3.787878788,3.571428571,0.67114094,6.43776824,2.597402597,7.627118644,16.04938272,12.57731959,11.16584565,8.90052356,5.429864253,12.34567901,5.179282869,17.87439614,2.73556231,7.5,6.171284635,6.793802145,8.957055215,10.54384018,14.94661922,9.461805556,11.54791155,12.94212219,5.862304022,6.999351912,4.853041695,21.29086337,19.06976744,20.14863749,23.2799246,18.3788122,18.10250818,18.11320755,15.85603113,15.57507987,16.40138408,9.610983982,9.911242604,10.85390947,12.67779839,13.75694016,13.78737542,9.680908599,14.18361737,14.28571429,13.12399356,,,
"Venezuela, RB",VEN,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,60.43959499,65.97069367,52.16653041,43.82428778,50.30186781,45.3996604,27.23099176,33.25891453,32.21181058,41.77724671,55.01855229,47.65423558,44.60411295,46.17948557,50.59115779,55.04786901,68.77628322,71.19508485,52.81099943,62.52199588,100,79.53413463,79.87413881,81.21327806,118.3095231,166.172567,195.5859107,208.7148439,283.3994453,171.8005309,196.083987,276.8081362,290.315846,264.7051806,222.8339646,111.2738227,79.62062692,97.05031465,100.3907066,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,5.135759216,4.092837534,4.577669339,4.510067114,5.391994707,5.156918171,5.317094906,4.27230212,5.229749268,5.505802,5.682284272,,3.758797185,8.447412354,8.482666448,9.177526855,8.080000864,10.09024739,9.159505116,8.190771693,10.40517949,11.25343092,12.20145073,11.64351067,11.4514726,12.40397491,11.60247266,4.205055777,13.02546219,14.3960735,12.46616614,12.50956027,12.5688941,16.52889974,25.32393458,26.02904073,15.08657661,16.25775616,20.34205514,13.99894348,18.19516096,11.8168897,15.445591,9.453761532,13.84307656,10.43620417,11.65996409,10.36907132,10.11924371,11.14487322,11.37824569,11.81031288,11.55214661,9.987282566,8.785562035,9.193543985,8.896049868,8.170787379,,
"Venezuela, RB",VEN,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2511800000,2404200000,2582100000,2607500000,2720700000,2759400000,2693200000,2843900000,2835700000,2869700000,3169500000,,3126000000,4792000000,10998900000,8732200000,9259900000,9507200000,9157700000,14245300000,19260600000,20001900000,16957000000,14755000000,16094000000,14189000000,8412000000,9062900000,10148185000,12432647000,18044425000,16337145000,14065247000,14692327000,17089793000,19093028400,26599353591,26320104834,20191426098,20823000000,33290038411,26895089054,26627935364,27232060280,39672286614,55734804281,65594773706,70201147027,95965442551,58493262951,65897680617,86229722355,84144231648,80768196409,74737199258,37252184941,26961122123,32686777506,,
"Venezuela, RB",VEN,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,24.35305359,26.35388071,24.64273266,23.71236817,22.03109494,22.8201783,21.62854597,22.85945357,22.09683676,21.00916472,21.79208077,,36.10044786,20.75542571,22.34223422,23.66872037,25.38364345,22.4009172,24.41551918,24.64883154,26.17986979,24.73315035,21.51323937,14.55777702,18.89524046,6.801043062,17.11840228,20.53426607,14.98861126,10.39959552,13.9605446,14.56607626,15.16455417,11.48875872,9.473824522,7.287474846,24.6904165,23.03376788,23.36887965,26.1729818,18.41268982,27.33291782,25.78561772,30.32978439,33.13642988,27.89664429,23.47000892,16.38712693,14.86031547,10.64055846,5.585944809,1.375404636,2.339968943,1.117956495,9.339110208,9.677867206,9.615654535,9.512597201,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,0.382196035,0.623908161,0.782308973,0.782358581,0.882125923,0.572588244,0.226496361,0.48524913,0.243326163,0.414677492,0.441710049,,,,,,,,0.661738209,0.966634609,0.9563565,0.854918783,,,,,,,0.000206934,,0.012746319,0.000257083,0.000206182,0.012550769,0.000269167,0.139958169,0.282099577,0.198645618,0.74097789,,0.035492488,0.08559051,0.076510299,0.032276787,0.014364274,0.210810847,0.099514293,0.248657068,0.270985294,0.08569332,0.038487159,0.199473359,0.441956048,0.096914811,0.295239422,0.314513206,0.363130962,0.331386317,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.039812087,0.070709592,0.061965067,,,,0.018565276,0.03516298,,,,,,,,,,,,0.073708521,0.281922682,0.670936261,0.359733443,,0.055921461,0.098667982,0.071326676,,0.07556031,0.005911854,0.047438475,0.126405195,0.065331238,0.29599804,0.053441256,0.030568336,0.019560656,0.037875601,0.017745507,,0.035172675,0.020721262,0.034336098,0.019638628,0.025705599,0.038160168,0.10350776,3.31349225,3.965232553,3.901543478,7.871412674,6.894400896,15.79022848,17.89555544,16.87927577,16.58375018,17.26016274,16.53438635,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,0.083605383,0.004159388,0.0232369,0.046021093,0.033079722,,,0.024614086,,0.104540544,0.037860861,,,,,,,,0.216211494,0.042821141,0.024402147,0.016498433,0.088459043,0.58285327,0.155337393,0.07047713,0.106990014,,0.099377376,0.339066974,0.115038301,0.23151536,0.122856001,0.145450071,0.001410198,0.058679733,0.083402602,0.049809011,0.051373855,,0.008146593,0.019862388,0.028154605,0.014332346,0.060858602,0.098308367,0.125665164,0.088686591,0.207257931,0.190075327,0.050327692,0.090930299,0.073421963,0.014294048,0.004600781,0.004505615,0.083300235,0.077593379,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,5.135759216,4.092837534,4.577669339,4.510067114,5.391994707,5.156918171,5.317094906,4.27230212,5.229749268,5.505802,5.682284272,,3.758797185,8.447412354,8.482666448,9.177526855,8.080000864,10.09024739,9.159505116,8.190771693,10.40517949,11.25343092,12.20145073,11.64351067,11.4514726,12.40397491,11.60247266,4.205055777,13.02546219,14.3960735,12.46616614,12.50956027,12.5688941,16.52889974,25.32393458,26.02904073,15.08657661,16.25775616,20.34205514,13.99894348,18.19516096,11.8168897,15.445591,9.453761532,13.84307656,10.43620417,11.65996409,10.36907132,10.11924371,11.14487322,11.37824569,11.81031288,11.55214661,9.987282566,8.785562035,9.193543985,8.896049868,8.170787379,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.007962417,0.008318775,,0.011505273,0.003675525,,0.003713055,,,,,,,,,,,,0.168164495,0.254820888,0.015575839,0.085991831,0.023589078,0.020332091,0.049707966,0.021143139,0.166428911,,0.210993394,0.056898583,0.01714657,0.087861129,0.061655512,0.043206226,0.140323525,0.229704723,0.08426992,0.205421651,0.085464033,,0.135322145,0.131628625,0.113931041,0.092308183,0.099054162,0.195822862,0.135377484,0.218023157,0.093767435,0.088527106,2.303614746,0.139459186,0.117103125,0.233135676,0.094976826,0.135558288,0.1296956,0.148517406,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,,0.008318775,0.019364083,0.026845638,0.014702099,0.018119881,0.074261102,0.351629804,0.098741052,0.108025229,0.009465215,,0.015994882,,0.020911182,,0.002159851,0.005259172,0.025115477,0.080026395,0.118376375,0.119988601,0.011794539,0.09488309,0.068348453,0.930298118,0.677603424,,0.167093919,0.18890587,0.309475087,0.109896803,0.182428364,0.118810315,0.164039436,0.024946037,0.025032796,0.038884024,0.038740741,0.019209528,0.087356454,0.207256507,0.364440752,0.623372981,0.720079492,0.560997784,0.349248788,2.751903752,3.813673266,6.2263592,8.023060494,14.13435218,16.84381983,16.65079622,14.13668824,13.88786036,14.83569688,16.30419371,,
"Venezuela, RB",VEN,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,0.513575922,0.715414691,0.886875024,0.866730585,0.933583269,0.590708125,0.323035794,0.896656001,0.342067214,0.627243266,0.489036126,,0.015994882,,0.020911182,,0.002159851,0.005259172,1.071229676,1.418011555,1.396633542,1.748333908,0.483576104,0.698068451,0.329315273,1.12058637,1.022349025,,0.553231933,0.590783282,0.501844753,0.555935569,0.432477297,0.616015421,0.359483582,0.483856998,0.494365551,0.530635907,0.934302025,0.019209528,0.301490355,0.465059293,0.617372796,0.781928924,0.920062129,1.104100029,0.813313488,6.620762818,8.35091648,10.49219843,18.28690277,21.45861592,33.26652945,34.8906962,31.41078104,30.92618764,32.67198642,33.39607716,,
"Venezuela, RB",VEN,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,69.99761127,68.83786707,69.89272298,70.91083413,71.64332708,71.4321954,72.73132333,71.97158831,72.33134676,72.85779001,72.03659883,,60.12476008,70.79716194,69.15418815,67.15375278,66.53419583,67.50357624,65.35374603,65.74238521,62.01831719,62.26508482,65.8017338,73.10064385,69.32397167,79.67439566,70.25677603,75.26067815,71.43269461,74.6135477,73.0714445,72.3684279,71.83407444,71.36632611,64.84275731,66.19962743,59.72864134,60.17784005,55.35476318,59.8088652,63.09065886,60.38513319,58.15141848,59.43452515,52.10043143,60.56305151,64.0567135,66.62303893,66.66952434,67.72236989,64.74890673,65.35566657,52.841355,54.00406474,50.46454672,50.20240117,48.81630918,48.92053826,,
"Venezuela, RB",VEN,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2305000000,2225000000,2342000000,2343000000,2472000000,2455000000,2373000000,3077000000,2779000000,3083000000,3169000000,3124000000,3166000000,4891000000,11153000000,8800000000,9299000000,9551000000,9187000000,14317000000,19221000000,20980000000,16590000000,13937000000,15997000000,14438000000,8660000000,10577000000,10244000000,13310000000,17497000000,15155000000,14185000000,14686000000,16089000000,18457000000,23060000000,23871000000,17707000000,20963000000,33529000000,26667000000,26781000000,27230000000,39668000000,55716000000,65578000000,69980000000,95021000000,57603000000,65745000000,92811000000,97340000000,88753000000,74714000000,37309000000,26696000000,32540000000,33660000000,
"Venezuela, RB",VEN,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,0.083605383,0.012478163,0.027109717,0.049856184,0.040430771,,0.011139165,0.03516298,,0.104540544,0.037860861,,,,,,,,0.216211494,0.009827803,0.024402147,0.016498433,0.088459043,0.135547272,0.180191376,0.197335964,0.083214456,,0.119578033,0.340715859,0.078716834,0.2047665,0.127448882,0.146920226,0.001743731,0.080275793,0.08553115,0.048935926,0.028407988,,0.010021076,0.04303389,0.128898428,0.098415627,0.069748957,0.141167945,0.129798182,0.094598172,0.225930277,0.200332915,0.070577857,0.102527228,0.073424345,0.025724372,0.063481464,0.010157002,0.089071111,3.253566207,,
"Venezuela, RB",VEN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.180690479,3.766721192,5.871649704,4.659653179,4.964471578,4.351396002,4.127013478,5.035540426,5.807845448,5.50373168,5.032712527,4.354791328,2.873485701,3.359401514,3.631743259,4.937537745,2.887393297,4.923058709,3.885405358,4.310393993,2.348293203,2.297909297,2.364450542,6.774958733,5.068456793,5.021951639,9.792618924,9.323003616,7.182357172,7.406080908,6.530679577,5.115806136,5.72851417,6.233035186,4.428062532,4.479278549,5.651872348,4.017537369,3.048055658,3.613192427,4.000999895,3.716579768,2.886670194,2.030851659,1.798843504,,1.705629552,1.119433542,2.073408152,0.878301765,0.046018201,0.435766917,,,,,,
"Venezuela, RB",VEN,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,6.058716496,1.298304589,1.650391372,1.739114852,0.357739467,0.772822502,1.05355954,1.325325347,1.386891828,1.338448811,1.927505887,1.386322662,1.182753977,1.033396125,1.50492406,1.442024333,1.549708867,1.639103148,1.708552821,2.378290738,2.062830856,1.613743463,3.528770472,9.956043151,7.951469399,6.740578778,8.003188459,11.63980555,10.3722992,9.395274954,10.81397987,13.36717067,14.03074287,14.16304335,11.98113851,13.63519026,18.5433876,11.66740731,9.127753206,11.18654786,13.83376752,12.71019013,12.50543651,9.417714493,5.404162462,,4.268407365,2.799384728,4.294759685,1.980672126,1.190252295,1.819755134,,,,,,
"Venezuela, RB",VEN,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,15.45454545,14.92857143,13.82550336,9.527896996,7.5,6.440677966,15,11.19587629,8.128078818,13.76963351,15.00754148,11.00137174,17.56972112,6.270531401,8.389057751,3.486842105,3.173803526,8.867699642,4.601226994,1.553829079,0.177935943,0.086805556,0.163800164,0.482315113,0.340831629,0.129617628,0.1367054,0.586756077,0.387596899,0.165152766,0.282752121,0.160513644,0.109051254,0.251572327,0.194552529,0.079872204,0.276816609,1.43020595,1.380670611,1.491769547,0.803957947,0.80197409,0.719822813,0.973499189,1.044529962,1.23939987,1.449275362,,,
"Venezuela, RB",VEN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024388123,0.032311314,0.075107149,0.058219461,0.044256241,0.018931758,0.006804869,,0.018268249,0.010975597,0.020821505,0.007372637,0.000529146,0.001428122,,,,,,
"Venezuela, RB",VEN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,92.36292794,92.91118954,91.09954481,92.51855672,93.40115763,93.42134401,93.46165311,92.35925258,91.01597142,91.52384502,90.57404249,93.08980644,95.13078686,94.64048617,93.82728212,92.61105746,94.46787363,92.76331747,94.01329508,92.84708287,94.98702599,95.42700895,93.13002994,79.96711128,84.06173593,87.13515813,81.05982478,76.64929203,80.0929522,80.88253386,79.97896417,78.55652776,77.2068589,76.65072558,80.90898888,78.90043942,71.69081122,81.45362223,86.14038458,83.24371267,80.29944322,82.36583999,83.67942903,87.95828714,92.57331232,,93.82800072,95.89837288,93.41889849,67.17525125,98.7637295,97.66786136,,,,,,
"Venezuela, RB",VEN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,1.351864467,1.973866616,1.337787075,1.048027353,1.186894015,1.317786413,1.171127291,1.132799189,1.653042137,1.489354459,2.29999361,1.085918342,0.781998431,0.941294492,0.920227504,0.995279294,1.080548337,0.663298898,0.380595219,0.452303741,0.58561525,0.65184543,0.954345475,3.22687771,2.851003602,1.054717089,0.891195949,1.934997934,1.914045402,2.16602383,2.559044137,2.763381086,2.804656321,2.814835546,2.506895644,2.788180174,3.852539204,2.641042008,1.492628877,1.715779369,1.630424888,1.054788425,0.829480486,0.486778311,0.204988904,,0.176063308,0.155780523,0.189824078,0.060257502,0,0.041958019,,,,,,
"Venezuela, RB",VEN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,0.022262148,0.025381046,0.021853586,0.019340531,0.041711689,0.058746967,0.047909205,0.027709303,0.020179638,0.018232018,0.029991383,0.081218685,0.030972097,0.025413213,0.115827266,0.014100237,0.014361769,0.011207449,0.012102775,0.01190795,0.008574605,0.009490983,0.018193471,0.074505941,0.067242909,0.045377497,0.058137487,0.266074242,0.438190649,0.149829095,0.116629763,0.194544527,0.227425657,0.138148009,0.163176944,0.195988359,0.258423584,0.217589154,0.190359714,0.240319426,0.234579177,0.151322723,0.095741252,0.04806141,0.018645981,,0.021777075,0.02684121,0.022444182,0.011160337,0,0.015281895,,,,,,
"Venezuela, RB",VEN,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,131,139,132,119,114,103,58,74,62,72,86,71,69,64,64,71,80,73,52,68,100,81.92586178,86.82843252,99.81444468,127.7626254,173.7573502,213.7215772,243.6427179,333.7909444,222.6382512,280.5243797,367.487037,374.8366631,367.3399277,340.5239084,195.1138131,165.4762193,204.3717855,258.2631583,
"Venezuela, RB",VEN,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,46.13709542,47.4609307,39.52009879,36.82713259,44.12444544,44.07734019,46.9499858,44.9444791,51.95453319,58.02395377,63.97506081,67.11864167,64.64364195,72.1554462,79.04868405,81.74257798,90.63895352,93.14482677,103.9666107,93.36260761,100,97.08062009,91.99076442,81.36425376,92.60104252,95.63484184,91.51434929,85.66430618,84.90327555,77.16577452,69.89908942,75.32459879,77.451294,72.06000782,65.43856661,57.03021272,48.11605393,47.48713939,38.87147792,
"Venezuela, RB",VEN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41670934,8.905921745,10.21188267,13.7201685,16.21530788,15.3450835,15.9723222,16.26957465,21.46576854,14.21617468,12.19071683,15.84843169,39.63516468,50.38230768,15.61720437,14.84756599,53.16975259,53.16975259,10.27254261,4.801326621,8.114944047,39.39623898,3.77015701,9.65206555,9.65206555,9.65206555,9.65206555,9.65206555,,
"Venezuela, RB",VEN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,154.1176471,157.9545455,145.0549451,154.5454545,144.3037975,143.0555556,76.31578947,89.15662651,67.39130435,77.41935484,89.58333333,73.19587629,69,64,63.36633663,63.39285714,73.39449541,70.87378641,50.98039216,68,100,81.62784239,86.08039963,100.9332347,138.2387553,195.5249856,247.7104696,293.685932,446.608907,272.8649771,364.438738,520.3823061,536.0978273,525.3760364,480.2043114,268.2900505,230.8685194,278.8347979,339.6001181,
"Venezuela, RB",VEN,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,28.20512821,25.53956835,28.26086957,27.2352132,26.03603604,25.69487338,30.17114914,36.4604811,42.42346282,42.13333333,47.58390859,48.02591618,49.43383471,40.70561457,40.7904835,30.12108981,25.90648855,23.0421005,18.09456097,33.59580052,41.8404908,36.78057554,34.17085427,47.28717367,42.56712508,36.34435963,47.70348216,19.88411904,22.41509434,25.24295432,24.81238274,24.52955501,25.5136541,26.35777846,25.20477416,24.637961,21.25562089,14.38030402,14.10646091,14.6343347,14.5490026,15.92015279,14.37840785,17.37119501,14.77604674,15.78156689,19.98235554,,,
"Venezuela, RB",VEN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,43.234714,46.81654676,45.2173913,43.20495186,38.53153153,43.63804818,43.81418093,40.25085911,36.70439928,32.50424242,32.11616282,29.67807248,23.86344431,32.78072838,41.86108979,45.94349142,46.24522901,51.51652331,56.99964451,34.54068241,32.7607362,42.08633094,42.30677196,33.77979569,27.61405807,30.32230704,26.16962188,39.58388201,39.94968553,37.53644315,42.54221388,43.65729466,40.31209363,38.84627186,40.62719401,42.49855184,46.47180906,38.8137648,36.20918089,34.01034829,32.7406765,33.51611115,39.10032715,33.75282349,31.26825706,29.45992639,29.48831054,,,
"Venezuela, RB",VEN,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,507000000,556000000,644000000,727000000,1110000000,1619000000,2045000000,2910000000,3887000000,4125000000,4201000000,4939000000,5917000000,2636000000,2606000000,1982000000,2096000000,2209000000,2813000000,1905000000,2445000000,3336000000,4179000000,4405000000,4581000000,4716000000,4681000000,3797000000,3975000000,4116000000,4264000000,4517000000,3845000000,3259000000,4273000000,5179000000,5782000000,10723000000,12831000000,12949000000,13836000000,16231000000,18340000000,18594000000,16432000000,13313000000,9068000000,,,
"Venezuela, RB",VEN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,19.52662722,17.62589928,17.39130435,21.04539202,28.82882883,25.01544163,19.36430318,17.93814433,16.25932596,20.77575758,15.44870269,17.87811298,20.70305898,22.45827011,14.08288565,19.67709384,22.75763359,20.23540063,19.16103804,29.92125984,21.18609407,18.94484412,21.79947356,16.93530079,27.43942371,30.78880407,23.2001709,33.0524098,31.42138365,31.17103984,27.3217636,25.99070179,26.86605982,26.44983124,27.73227241,23.88491987,23.20996195,37.62939476,40.60478529,42.14225037,45.93813241,45.30219949,40.34896401,40.32483597,48.18037975,48.98970931,46.53727393,,,
"Venezuela, RB",VEN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,72.94763461,80.83636588,79.8371677,39.59168568,47.94917659,49.99691606,52.45173626,59.57564917,78.49256769,48.1280454,45.24147289,68.75346944,86.75754025,77.16647135,56.66440511,78.01764017,60.93875285,90.08820083,97.55751557,86.74520447,100,113.0142478,79.95435761,57.08998951,102.8760871,148.1977426,207.3397891,284.3187566,311.1700487,256.2141491,240.5477086,296.0587183,316.6039598,298.209369,266.2617961,205.5757725,95.84901005,64.82452353,67.29167952,
"Venezuela, RB",VEN,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1.464919044,1.082866844,1.817347407,1.979057592,1.948206225,1.727460427,1.922070152,2.010288344,2.047841307,2.642534983,2.819491266,2.741559665,3.297306426,5.548945376,4.375029966,5.17397314,5.648747537,6.588102235,6.244961666,7.408983854,6.792075505,6.838062887,8.772532189,9.782232976,9.547595262,8.009309967,7.583497053,7.815696097,8.758810395,7.811324199,8.91975624,10.3399876,11.73041376,11.02404657,12.29314782,18.10647391,15.30817977,15.32982541,14.23433926,14.31166276,15.98337002,18.59074431,19.08486494,24.65750767,27.78781322,30.15873907,29.45564945,29.68579569,30.56592725,29.54617012,22.71701632,21.30573648,22.22250032,20.1127576,24.93302782,24.69482536,21.86214924,22.22330764,,
"Venezuela, RB",VEN,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1167300000,1089700000,1089500000,955000000,1262700000,1453000000,1337100000,1477400000,1714000000,1729400000,1957800000,2017100000,2368600000,2773500000,4171400000,5860100000,7106000000,9902700000,11660600000,10572300000,12301100000,13306400000,12815000000,6364600000,7707700000,8034400000,8398500000,9582000000,12623837600,7569040600,6682324234,11046279200,13575884300,12398606000,8089785785,10793762174,10471938852,14755123469,16147711415,13213000000,18960242431,21694515525,15002647999,8340510319,15169178712,21853344121,30558650100,52136453287,56312591019,45772052184,45906941934,57563160628,72449936638,62865087675,52258932993,40145655837,21106484756,14042312311,,
